name,bio
John_Fante,"John Fante was born on 8 April 1909 in Boulder, Colorado, USA. He was a writer, known for Full of Life (1956), The Golden Fleecing (1940) and Мой мужчина и я (1952). He was married to Joyce H. Smart. He died on 8 May 1983 in Los Angeles, California, USA."
Isaac_Asimov,"Isaac Asimov was born Isaak Judah Ozimov, on January 2, 1920, in
Petrovichi shtetl, near Smolensk, Russia. He was the oldest of three
children. His father, named Judah Ozimov, and his mother, named Anna
Rachel Ozimov (nee Berman), were Orthodox Jews. Ozimov family were
millers (the name Ozimov comes from the eponymous sort of wheat in
Russian). In 1923 Isaac with his parents immigrated to the USA and
settled in Brooklyn, New York. There his parents temporarily changed
his birthday to September 7, 1919, in order to send him to school a
year earlier. Their family name was changed from Ozimov to Asimov.Asimov was an avid reader before the age of 5. He spoke Yiddish and
English at home with his parents and spoke only a few word in Russian.
He began his formal education in 1925 in the New York Public School
system. From 1930-1932 he was placed in the rapid advance course. In
1935 he graduated from high school, in 1939 received a B.S. and in 1941
he earned his M. Sc. in Chemistry from Columbia University. From
1942-1945 Asimov was a chemist at the Philadelphia Naval Shipyard's
Naval Air experimental station. After the war ended, he was drafted
into the U.S. Army and was transfered to the island of Oahu and was
destined to participate in the atomic bomb tests at Bikini Atoll in
July 1946. He narrowly avoided that by receiving an honorable discharge
in May 1946. In 1948 he completed his post-graduate studies and earned
his Ph. D. in Chemistry. In 1949 he began his teaching career at the
Medical School of Boston University, becoming assistant professor in
1951, and associate professor in 1955. In 1958 Asimov became a
full-time writer and gave up his teaching duties because his income
from his literary works was much greater than his professor's salary.
He was fired, but he retained his title and later returned as a
lecturer and was promoted to the rank of full professor in 1979. Asimov
was considered one of the best lecturers at Boston University.Young Isaac Asimov was raised as a non-religious person. His parents
observed the Orthodox Judaism, but did not force their belief upon
young Asimov. He did not have affiliation with a temple, did not have a
bar mizvah and called himself an atheist, then used the term ""humanist""
in his later life. He did not oppose genuine religious convictions in
others but opposed superstitious or unfounded beliefs. Asimov defined
his intellectual position as a Humanist and rationalist. He opposed the
Vietnam war in the 1960s and was a supporter of the Democratic party.
He embraced environmental issues, and supported feminism, joking that
he wished women to be free ""because I hate it when they charge"". He was
also humorous about many of his memberships in various clubs and
foundations. Asimov did not approve exclusionary societies, he left
Mensa after he found that many of the members were arrogant. He liked
individuality and stayed in groups where he enjoyed giving speeches. As
a free thinker, Asimov saw sci-fi literature serving as a pool where
ideas and hypotheses are expressed with unrestricted intellectual
freedom.Young Asimov was fascinated with science fiction magazines which were
sold at his parent's general store. Around the age of 11 he wrote eight
chapters of a fiction about adventures of young boys in a small town.
His first publication was ""Marooned Off Vesta"" in the Amazing Stories
magazine in 1939. Asimov shot to fame in 1941 with 'Nightfall', a story
of a planet where night comes once every 2049 years. 'Nightfall' has
been described as one of the best science fiction stories ever written.
Asimov wrote over five hundred literary works. He is credited for
introducing the words ""positronic"", ""psychohistory"", and ""robotics""
into the English language. He penned such classics as ""I, Robot"" and
the ""Foundation"" series, which are considered to be the most impressive
of his writings. He also founded ""Isaac Asimov's Science Fiction
Magazine"", which became a best-selling publication.Asimov was afraid of needles and the sight of blood. Although he had
the highest score on the intelligence test he had the lowest score on
the physical-conditioning test. He never learned how to swim or ride a
bicycle. The author who described spaceflights suffered from fear of
flying. In his entire life he had to fly only twice during his military
service. Acrophobia was revealed when he took his date and first love
on a roller coaster in 1940, and was terrified. This phobia complicated
the logistics and limited the range over which he traveled; it also
found reflection in some of his literary works. He avoided traveling
long distances. Instead he enjoyed cruise ships like the RMS Queen
Elizabeth 2, where he occasionally entertained passengers with his
science-themed talks. He impressed public with his highly entertaining
speeches as well as with his sharp sense of timing; he never looked at
the clock, but he spoke for precisely the time allocated. Asimov's
sense of time prevented him from ever being late to a meeting. Once he
discovered that his parents changed his date of birth, he insisted that
the official records of his birthday be corrected to January 2, 1920,
the date he personally celebrated throughout his life.Asimov met Gertrude Blugherman on a blind date on Valentine's Day in
February of 1942, they got married in July of the same year. The
Asimovs had two children, son David (born in 1951), and daughter Robyn
Joan (born in 1955). Asimov had known Janet Opal Jeppson since 1959.
She was a psychoanalyst and also a writer of science fiction for
children. Correspondence with her convinced Asimov that she was the
right kind of person for him. He and Gertrude were separated in 1970,
and he moved in with Janet Jappeson almost at once. His first marriage
ended in divorce in 1973. That same year he and Janet Jeppson were
married at Janet's home by an official of Ethical Culture Society.
Asimov had no children by his second marriage.In 1983 Asimov contracted HIV infection from a tainted blood
transfusion received during a triple bypass surgery. He eventually
developed AIDS and wanted to go public about his AIDS but his doctors
convinced Asimov to remain silent. The specific cause of death was
heart and renal failure as complications of AIDS. He died on April 6,
1992, in Boston, Massachussets, and was cremated. His ashes were
scattered.Ten years after Asimov's death, his widow, Janet Jeppson Asimov,
revealed that his death was a consequence of an unfortunately
contracted AIDS."
F_Scott_Fitzgerald,Fitzgerald Scott is known for Young Cesar (2007) and Charlotte Church: Crazy Chick (2005).
J_M_Coetzee,"J.M. Coetzee was born on 9 February 1940 in Cape Town, South Africa. He is a writer, known for В ожидании варваров (2019), Dust (1985) and Бесчестье (2008)."
Kazuo_Ishiguro,"Kazuo Ishiguro was born on 8 November 1954 in Nagasaki, Japan. He is a writer and producer, known for Жить (2022), На исходе дня (1993) and Не отпускай меня (2010). He has been married to Lorna Anne MacDougall since 1986. They have one child."
Hermann_Hesse,"Hermann Hesse was born on 2 July 1877 in Calw, Germany. He was a writer, known for Сталкер (1979), Часы (2002) and На пути к истине (1972). He was married to Ninon Ausländer, Ruth Wenger and Maria Bernoulli. He died on 9 August 1962 in Montagnola, Switzerland."
Robert_Louis_Stevenson,"Robert Louis Stevenson was a Scottish novelist, poet, and travel writer from Edinburgh. His most popular works include the pirate-themed adventure novel ""Treasure Island"" (1883), the poetry collection ""A Child's Garden of Verses"" (1885), the Gothic horror novella ""Strange Case of Dr Jekyll and Mr Hyde"" (1886) which depicted a man with two distinct personalities, and the historical novels ""Kidnapped"" (1886) and ""The Black Arrow: A Tale of the Two Roses"" (1888). Stevenson spend the last years of his life in Samoa, where he tried to act as an advocate for the political rights of Polynesians.In 1850, Stevenson was born in Edinburgh. His father was Thomas Stevenson (1818-1887), a civil engineer, lighthouse designer, and meteorologist. Thomas was a co-founder of the Scottish Meteorological Society, and one of the sons of the famed engineer Robert Stevenson (1772-1850). Thomas' brothers were the engineers David Stevenson and Alan Stevenson. Stevenson's mother (and Thomas' wife) was Margaret Isabella Balfour, a member of a centuries-old gentry family. Stevenson's maternal grandfather was Lewis Balfour (1777-1860), a minister of the Church of Scotland. Lewis was himself a grandson of the philosopher James Balfour (1705-1795).Both Stevenson's mother and his maternal grandfather had chronic problems with coughs and fevers. Stevenson demonstrated the same problems throughout his childhood. His contemporaries suspected that he was suffering from tuberculosis. Modern biographers have suggested that he was instead suffering from bronchiectasis (a congenital disorder of the respiratory system) or sarcoidosis (an autoimmune disease which affects the lungs).Stevenson's parents were Presbyterians, but they were not particularly interested in indoctrinating their son. Stevenson's nurse was Alison ""Cummy"" Cunningham, a fervently religious woman. While tending to Stevenson during his recurring illnesses, she read to him passages from the Bible and from the works of the Puritan preacher John Bunyan (1628-1688). She also narrated to him tales of the Covenanters, a 17th-century religious movement.Stevenson's poor health as a child kept him away from school for extended periods. His parents had to hire private tutors for him. He did not learn to read until he was 7 or 8-years-old. However, he developed an interest in narrating stories in early childhood. When he learned to write, he started writing tales as a hobby. His father Thomas was happy about this hobby, as he was also an amateur writer in his early life. In 1866, Stevenson completed his first book. It was ""The Pentland Rising: A Page of History, 1666"", a historical narrative of a Covenanter revolt. It was published at his father's expense.In November 1867, Stevenson entered the University of Edinburgh to study engineering. He showed little interest in the subject matter. He joined both the debating club Speculative Society, and an amateur drama group organized by professor Fleeming Jenkin (1833-1885). During the annual holidays, Stevenson repeatedly joined his father in travels to inspect the family's engineering works. He displayed little interest in engineering, but the travels turned his interests towards travel writing.In April 1871, Stevenson announced to his father that he wanted to become a professional writer. His father agreed, on the condition that Stevenson should also study to gain a law degree. In the early 1870s, Stevenson started dressing in a Bohemian manner, wore his hair long, and joined an atheist club. In January 1873, Stevenson explained to his father that he no longer believed in God, and that he had grown tired of pretending to be pious. He would eventually rejoin Christianity, but remained hostile to organized religion until his death.In late 1873, Stevenson visited London. He had an essay published in the local art magazine ""The Portfolio"" (1870-1893), and started socializing with the city's professional writers. Among his new friends was the poet William Ernest Henley (1849-1903). Henley had a wooden leg, due to a childhood illness which led to amputation. Stevenson later used Henley as his inspiration for the one-legged pirate Long John Silver.Stevenson qualified for the Scottish bar in July 1875, at the age of 24. He never practiced law, though his legal studies inspired aspect of his works. In September 1876, Stevenson was introduced to the American short-story writer Fanny Van de Grift Osbourne (1840-1914). She had separated from her unfaithful husband, and lived with her daughter in France. Fanny remained in his thoughts for months, and they became lovers in 1877. They parted ways in August 1878, when she decided to move back to San Francisco.In August 1879, Stevenson decided to travel to the United States in search of Fanny. He arrived to New York City with little incident. The journey from New York City to California negatively affected his health, and he was near death by the time he arrived in Monterey, California. He and Fanny reunited in December 1879, but she had to nurse him to recovery. His father cabled him money to help in his recovery.Stevenson and Fanny married in May 1880. Th groom was 29-years-old, and the bride was 40-years-old. They spend their honeymoon at an abandoned mining camp on Mount Saint Helena. The couple sailed back to the United Kingdom in August 1880. Fanny helped Stevenson to reconcile with his father.Stevenson and his wife moved frequently from place to place in the early 1880s. In 1884, they settled in their own home in the seaside town of Bournemouth, Dorset. Stevenson named their new residence ""Skerryvore"". He used the name of a lighthouse which his uncle Alan had constructed. In 1885, Stevenson reacquainted himself to his old friend, the novelist Henry James (1843-1916). James had moved to Bournemouth to care for his invalid sister. Stevenson and James started having daily meetings to converse over various topics. Stevenson wrote several of his popular works while living in Bournemouth, though he was frequently bedridden.In 1887, Thomas Stevenson died. Stevenson felt that nothing tied him to the United Kingdom, and his physician had advised him that a complete change of climate might improve his health. Stevenson and much of his surviving family (including his widowed mother) traveled to the state of New York. They spend the winter at a cottage in the Adirondacks, with Stevenson starting to work on the adventure novel ""The Master of Ballantrae"" (1889).In June 1888, Stevenson chartered the yacht ""Casco"" to transport him and his family to San Francisco. The sea air helped restore his health for a while. Stevenson decided to spend the next few years wandering in the Pacific islands. He visited the Hawaiian Islands, and befriended the local monarch Kalakaua (1836-1891, reigned 1874-1891) and his niece Ka'iulani (1875-1899). Stevenson's other voyages took him to the Gilbert Islands, Tahiti, New Zealand and the Samoan Islands.In December 1889, Stevenson and his family at the port of Apia in the Samoan islands. He decided to settle in Samoa. In January 1890, he purchased an estate on the island. He started building Samoa's two-story house, and also started collecting local folktales. He completed an English translation of the moral fable ""The Bottle Imp"".\Stevenson grew concerned with the ongoing rivalry between Britain, Germany and the United States over their influence in Samoa. He feared that the indigenous clan society would be displaced by foreigners. He published various texts in defense of the Polynesians and their culture. He also worked on ""A Footnote to History: Eight Years of Trouble in Samoa"" (1892), a detailed chronicle of the Samoan Civil War (1886-1894) and the international events leading up to it.Stevenson's last fiction writings indicated his growing interest in the realist movement, and his disdain for colonialism. In December 1894, Stevenson suffered a stroke while conversing with his wife. He died hours later, at the age of 44. The local Samoans provided a watch-guard to protect his body until a tomb could be prepared for it. Stevenson was buried at Mount Vaea, on a spot overlooking the sea. A requiem composed by Stevenson himself was inscribed on the tomb.Stevenson was seen as an influential writer of children's literature and horror fiction for much of the 20th century, but literary critics and historians had little interest in his works. He was re-evaluated in the late 20th century ""as an artist of great range and insight"", with scholarly studies devoted entirely to him. The Index Translationum, UNESCO's database of book translations, has ranked him as the 26th most translated writer on a global level. Stevenson ranked below Charles Dickens (25th) in the index, and ahead of Oscar Wilde (28th). His works have received a large number of film adaptations."
Salman_Rushdie,"He married the actress Padma Lakshmi, the hostess of ""Padma's Passport,"" and
dedicatee of his eighth novel, ""Fury"" (2001), on 17th April 2004. The
late Ayatollah Khomeini declared a fatwa against him for the novel ""The
Satanic Verses"" on 14th February 1989. He is currently completing a
ninth novel. Prior to becoming a full time novelist, he enjoyed a
successful advertising career as a copywriter with Ayer Barker in
London until 1982."
Mario_Vargas_Llosa,"Mario Vargas Llosa was born on 28 March 1936 in Arequipa, Peru. He is a writer and director, known for Pantaleón y las visitadoras (1976), Сексназ капитана Пантохи (1999) and Настройте радиоприемники завтра... (1990). He has been married to Patricia Llosa since 1965. He was previously married to Julia Urquidi."
Aldous_Huxley,"Aldous Leonard Huxley was born on July 26, 1894, at Laleham in
Godalming, Surrey, England. He was the third of four children. His
brother Julian Huxley was a biologist known for his theories of
evolution. His grandfather, named Thomas Henry Huxley, was a naturalist
known as ""Darwin's Bulldog."" His father, named Leonard Huxley, was a
writer. His mother, named Julia Arnold, was related to poet Matthew
Arnold. Young Huxley graduated from the Hillside School, where his
mother was supervisor. He was traumatized by the death of both his
mother and sister in 1908. He then followed in the footsteps of his
brothers by going to Eaton and then to Balliol College, Oxford
University. At age 16 he contracted keratitis which left him
practically blind for two years, and disqualified him from service in
WWI. Upon his recovery he graduated with a First in English Literature,
he taught English literature at Balliol College, Oxford.Huxley's literary life began in 1915, when he joined the circle of Lady
Ottoline Morell at Garsington Manor. There he met
Bertrand Russell, D.H. Lawrence,
T.S. Eliot,
Lytton Strachey,
Virginia Woolf, and
Katherine Mansfield. He also met and
fell in love with a Belgian refugee Maria Nys. In 1919 she became his
wife, and they had a son, named Matthew. In 1920 Huxley began writing
for Conde Nast at House and Garden to support his family, and later
contributed to Vanity Fair and Vogue magazines. He soon established
himself as a successful writer and social satirist with his novels:
Crome Yellow (1921), Antic Hay (1923), Those Barren Leaves (1925, and
Point Counter Point (1928). The latter novel brought him international
fame and was lated included in the Modern Library list of the top 100
novels of the 20th century.His best known novel
'Brave New World' (1932) was actually preceded by
""We"" (written in 1920, published in English in 1924), which was the
very first anti-Utopian novel in literature, written by Yevgeni Zamyatin.
Both novels describe the futurist idea of One World State, where
totalitarian government manipulates people's lives by eliminating
individual freedom, family, art, literature, religions and cultural
diversity. Totalitarian government controls humans from their
conception and regulates assisted reproduction, as well, as education,
indoctrination, and also enforces the medical drug use for
pacification. Huxley himself called it a ""negative utopia"" which was
written as a parody on
'Men Like Gods' (1923), a Utopian novel by H.G.
Wells, which was also preceded by writings of Yevgeni Zamyatin.In 1937 Huxley moved to Hollywood, California, with wife Maria and a
life-long friend Gerald Heard. There Huxley
befriended Jiddu Krishnamurti and
became one of his disciples, adopting a blend of eastern philosophical
traditions with modernized mysticism. He also joined the circle of
'Swami Prabhavadanta' and became influenced by Vedanta and meditating.
Huxley dramatically updated his lifestyle, become a vegetarian and
practiced yoga. He also experimented with non-addictive psychedelic
drugs and wrote about these experiences extensively. He even reported
that his eyesight had improved for the first time in over 25 years.
After the Second World War Huxley applied for the United States
citizenship, but was denied for refusing to take up arms to defend the
country. He remained a British Citizen for his entire life. Later in
the
1950's he turned down
an offer of a Knight Bachelor by the British government.In 1955 his wife, Maria, died of breast cancer. A year later Huxley
became married to Laura Archera Huxley
who was herself a writer and also became his biographer. In 1960 Huxley
was diagnosed with throat cancer. In his last Utopian novel 'Island'
(1962), Huxley re-visited and updated his basic ideas from the 'Brave
New World' and from his other novels. In 'Island' Huxley summarized his
views on the modern world and society, including his position on
medical drug use and his political stands on democracy, modernity,
ecology and pacifism. The novel served as an inspiration for the 1960's
psychedelic culture and was also incorporated in ideology of the New
Age Movement. Huxley's opposition to the rigid social organization and
self-destructive nature of modern class society and inevitable fatality
of the modern world was paralleled by that of
Jean-Paul Sartre.Aldous Huxley volunteered in experimental drug use in research carried
by his friend Dr. Humphry Osmond since 1953. Huxley repeatedly
experimented with mescaline injections and described his observations
in 'The Doors of Perception' (1954) and 'Heaven and Hell' (1956). His
own health deteriorated dramatically in the early
1960's. Huxley spent
his last days bedridden, almost blind, and unable to speak. On his
deathbed he made a written request to his wife for an intramuscular
injection of 100 mg of LSD. Laura Archera Huxley
followed his instruction, and Huxley died peacefully in a few hours
after the injection. That was on November 22, 1963, in his home in
California. His death was obscured by the news of the assassination of
President John F. Kennedy, which occurred on the same day.Huxley wrote the original screenplay for Disney's animated 'Alise in
Wonderland' (1951), and co-wrote the screenplays for 'Pride and
Prejudice' (1940) and 'Jane Eyre' (1944). Many of his novels were
adapted for film or television: two TV productions of 'Brave New World'
(in 1980 and in 1998), a BBC production of 'Point counterpoint' (1968)
and 'The Devils' (1971) starring Vanessa Redgrave and directed by Ken
Russell, as well as other film and TV adaptations."
Thomas_Pynchon,"Thomas Pynchon was born on 8 May 1937 in Glen Cove, Long Island, New York, USA. He is a writer and actor, known for Врожденный порок (2014), Prüfstand VII (2002) and Thomas Pynchon: A Journey Into the Mind of P. (2002). He has been married to Melanie Jackson since 1991. They have one child."
H_P_Lovecraft,"Born in Providence, Lovecraft was a sickly child whose parents died insane. When he was 16, he wrote the astronomy column in the Providence Tribune. Between 1908 and 1923, he wrote short stories for Weird Tales magazine and others. He died in Providence, in poverty, on March 15, 1937. His most famous novel is considered to be ""At the Mountains of Madness"", about an expedition to the South Pole, which discovers strange creatures beneath a mountain."
Haruki_Murakami,"Haruki Murakami graduated from Waseda University, Tokyo, in 1975.
Widely considered one of Japan's most important 20th-century novelists.
His often solitary, withdrawn, and world-weary protagonists are generally stripped of
Japanese tradition. Frequently called postmodern, his fiction, which
often includes elements of surreal fantasy and is sprinkled with
references to American popular culture, is cool and contemporary; his
distinctive style is often characterized as ""hard-boiled."" His first
novel was Hear the Wind Sing (1979). Since then he has published such
novels as Pinball 1973 (1980), A Wild Sheep Chase (1982), Hard-Boiled
Wonderland and the End of the World (1985), Norwegian Wood (1987),
Dance, Dance, Dance (1988), The Wind-up Bird Chronicle (1995), The
Sputnik Sweetheart (1999), and Kafka on the Shore (2002). He has also
written short stories, e.g., those collected in The Elephant Vanishes
(1993) and After the Quake (2002), and done translations. His first
nonfiction book, Underground (2001), is an oral history of the 1995 gas
attack by religious extremists in the Tokyo subway and its relation to
the Japanese psyche."
Nikos_Kazantzakis,"Nikos Kazantzakis was born in Heraklion, Crete (Greece). He studied Law
in Athens and in Paris, but soon he studied philosophy and literature.
He travelled almost everywhere; he learnt many foreign languages and
left his scientific research for Nitsche. At philosophy: ""Ascetics""
(Salvatores Dei, 1927), script that expresses the writer's belief for
metaphysics. At poetry: ""The Odyssey"" (1938) ""Tertsines"" and also some
poetic works for theatre: ""Protomastoras"" (=foreman) ""Melissa"" (=Bee)
""Julian"" ""Prometheus"" etc. His novels are: ""Alexis Zorbas"" (1946) ""O
Xristos xanastavronetai"" (=Christ is recrucified) (1948) ""O ftoxoulis
tou Theou"" (=The God's poor man) (1952-3) ""Anafora ston Greco
(=Reference to Greco) (1961) He died in 1957."
Agatha_Christie,"Dame Agatha Mary Clarissa Christie, Lady Mallowan,  (née Miller; 15 September 1890 – 12 January 1976) was an English author known for her 66 detective novels and 14 short story collections, particularly those revolving around fictional detectives Hercule Poirot and Miss Marple. She also wrote the world's longest-running play, the murder mystery The Mousetrap, which has been performed in the West End of London since 1952. A writer during the ""Golden Age of Detective Fiction"", Christie has been ca"
Jack_London,"John Griffith Chaney (January 12, 1876 – November 22, 1916), better known as Jack London, was an American novelist, journalist and activist. A pioneer of commercial fiction and American magazines, he was one of the first American authors to become an international celebrity and earn a large fortune from writing. He was also an innovator in the genre that would later become known as science fiction.
London was part of the radical literary group ""The Crowd"" in San Francisco and a passionate advoca"
James_Fenimore_Cooper,"James Fenimore Cooper (September 15, 1789 – September 14, 1851) was an American writer of the first half of the 19th century, whose historical romances depicting colonial and indigenous characters from the 17th to the 19th centuries brought him fame and fortune. He lived much of his boyhood and his last fifteen years in Cooperstown, New York, which was founded by his father William Cooper on property that he owned. Cooper became a member of the Episcopal Church shortly before his death and contr"
Mikhail_Lermontov,"Mikhail Yuryevich Lermontov ( LAIR-mən-tof, US also  -⁠tawf; Russian: Михаи́л Ю́рьевич Ле́рмонтов, IPA: [mʲɪxɐˈil ˈjʉrʲjɪvʲɪtɕ ˈlʲerməntəf]; 15 October [O.S. 3 October] 1814 – 27 July [O.S. 15 July] 1841) was a Russian Romantic writer, poet and painter, sometimes called ""the poet of the Caucasus"", the most important Russian poet after Alexander Pushkin's death in 1837 and the greatest figure in Russian Romanticism. His influence on Russian literature is felt in modern times, through his poetry, "
Stephen_King,"Stephen Edwin King (born September 21, 1947) is an American author. Widely known for his horror novels, he has been crowned the ""King of Horror"". He has also explored other genres, among them suspense, crime, science-fiction, fantasy and mystery. Though known primarily for his novels, he has written approximately 200 short stories, most of which have been published in collections. 
His  debut, Carrie (1974), established him in horror. Different Seasons (1982), a collection of four novellas, was "
